COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
LUX,,ALL,2004,76544.92
LUX,,ALL,2005,80988.14
LUX,,ALL,2006,90788.8
LUX,,ALL,2007,107475.32
LUX,,ALL,2008,120422.14
LUX,,ALL,2009,109419.75
LUX,,ALL,2010,110885.99
LUX,,ALL,2011,119025.06
LUX,,ALL,2012,112584.68
LUX,,ALL,2013,120000.14
LUX,,ALL,2014,123678.7
LUX,,ALL,2015,105462.01
LUX,,ALL,2016,106899.29
LUX,,ALL,2017,110193.21
LUX,,ALL,2018,117254.74
LUX,,ALL,2019,113218.71
LUX,,ALL,2020,116356.16
LUX,,ALL,2021,135682.79
LVA,,ALL,1995,2329.58
LVA,,ALL,1996,2431.71
LVA,,ALL,1997,2683.24
LVA,,ALL,1998,2973.53
LVA,,ALL,1999,3151.58
LVA,,ALL,2000,3361.64
LVA,,ALL,2001,3578
LVA,,ALL,2002,4136.93
LVA,,ALL,2003,5145.2
LVA,,ALL,2004,6378.67
LVA,,ALL,2005,7594.9
LVA,,ALL,2006,9723.45
LVA,,ALL,2007,14113.53
LVA,,ALL,2008,16467.14
LVA,,ALL,2009,12331.93
LVA,,ALL,2010,11420.99
LVA,,ALL,2011,13338.96
LVA,,ALL,2012,13847.34
LVA,,ALL,2013,15007.49
LVA,,ALL,2014,15742.39
LVA,,ALL,2015,13786.46
LVA,,ALL,2016,14331.75
LVA,,ALL,2017,15695.12
LVA,,ALL,2018,17865.03
LVA,,ALL,2019,17926.84
LVA,,ALL,2020,17703.95
LVA,,ALL,2021,20642.17
MCO,,ALL,1970,12478.13
MCO,,ALL,1971,13812.72
MCO,,ALL,1972,16735.01
MCO,,ALL,1973,21417.58
MCO,,ALL,1974,22712.94
MCO,,ALL,1975,28247.55
MCO,,ALL,1976,28810.87
MCO,,ALL,1977,31430.43
MCO,,ALL,1978,38349.4
MCO,,ALL,1979,45845.11
MCO,,ALL,1980,51515.06
MCO,,ALL,1981,44369.56
MCO,,ALL,1982,41371.88
MCO,,ALL,1983,38893.3
MCO,,ALL,1984,36382.97
MCO,,ALL,1985,37552.06
MCO,,ALL,1986,52158.68
MCO,,ALL,1987,63077.77
MCO,,ALL,1988,68441.25
MCO,,ALL,1989,68583.6
MCO,,ALL,1990,84303.88
MCO,,ALL,1991,83721.99
MCO,,ALL,1992,91670.6
MCO,,ALL,1993,85397.33
MCO,,ALL,1994,89378.04
MCO,,ALL,1995,101866.6
MCO,,ALL,1996,101212
MCO,,ALL,1997,90833.3
MCO,,ALL,1998,92999.25
MCO,,ALL,1999,91283.26
MCO,,ALL,2000,82365.49
MCO,,ALL,2001,83724.47
MCO,,ALL,2002,90506.86
MCO,,ALL,2003,108656.8
MCO,,ALL,2004,123523.49
MCO,,ALL,2005,124197.28
MCO,,ALL,2006,134048.62
MCO,,ALL,2007,169966.31
MCO,,ALL,2008,185785.73
MCO,,ALL,2009,154775.38
MCO,,ALL,2010,150737.89
MCO,,ALL,2011,169016.2
MCO,,ALL,2012,157520.22
MCO,,ALL,2013,177673.75
MCO,,ALL,2014,189432.37
MCO,,ALL,2015,165989.51
MCO,,ALL,2016,170028.66
MCO,,ALL,2017,167517.06
MCO,,ALL,2018,185978.61
MCO,,ALL,2019,189487.15
MCO,,ALL,2020,173688.19
MDA,,ALL,1995,593.77
MDA,,ALL,1996,575.32
MDA,,ALL,1997,657.49
MDA,,ALL,1998,578.91
MDA,,ALL,1999,399.62
MDA,,ALL,2000,440.67
MDA,,ALL,2001,507.56
MDA,,ALL,2002,570.97
MDA,,ALL,2003,682.53
MDA,,ALL,2004,897.45
MDA,,ALL,2005,1034.71
MDA,,ALL,2006,1183.38
MDA,,ALL,2007,1531.69
MDA,,ALL,2008,2111.2
MDA,,ALL,2009,1899.01
MDA,,ALL,2010,2437.54
MDA,,ALL,2011,2942.25
MDA,,ALL,2012,3045.73
MDA,,ALL,2013,3322.05
MDA,,ALL,2014,3328.79
MDA,,ALL,2015,2732.46
MDA,,ALL,2016,2880.44
MDA,,ALL,2017,3509.69
MDA,,ALL,2018,4230.63
MDA,,ALL,2019,4492.11
MDA,,ALL,2020,4525.76
MDA,,ALL,2021,5314.53
MKD,,ALL,1990,2354.28
MKD,,ALL,1991,2477.68
MKD,,ALL,1992,1225.37
MKD,,ALL,1993,1352.03
MKD,,ALL,1994,1796.23
MKD,,ALL,1995,2373.38
MKD,,ALL,1996,2333.33
MKD,,ALL,1997,1959.56
MKD,,ALL,1998,1875.82
MKD,,ALL,1999,1915.39
MKD,,ALL,2000,1861.9
MKD,,ALL,2001,1823.02
MKD,,ALL,2002,1989.14
MKD,,ALL,2003,2440.48
MKD,,ALL,2004,2795.9
MKD,,ALL,2005,3072.68
MKD,,ALL,2006,3362.97
MKD,,ALL,2007,4079.39
MKD,,ALL,2008,4841.25
MKD,,ALL,2009,4584.71
MKD,,ALL,2010,4577.69
MKD,,ALL,2011,5098.1
MKD,,ALL,2012,4728.31
MKD,,ALL,2013,5241.06
MKD,,ALL,2014,5495.74
MKD,,ALL,2015,4861.55
MKD,,ALL,2016,5149.59
MKD,,ALL,2017,5450.49
MKD,,ALL,2018,6108.74
MKD,,ALL,2019,6070.39
MKD,,ALL,2020,5846.47
MKD,,ALL,2021,6720.9
MLT,,ALL,1970,828.42
MLT,,ALL,1971,874.07
MLT,,ALL,1972,975.76
MLT,,ALL,1973,1143.62
MLT,,ALL,1974,1245.36
MLT,,ALL,1975,1560.11
MLT,,ALL,1976,1726.56
MLT,,ALL,1977,2037.9
MLT,,ALL,1978,2558.74
MLT,,ALL,1979,3195.55
MLT,,ALL,1980,3948.4
MLT,,ALL,1981,3898.24
MLT,,ALL,1982,3788.05
MLT,,ALL,1983,3527.04
MLT,,ALL,1984,3332.89
MLT,,ALL,1985,3322.42
MLT,,ALL,1986,4194.65
MLT,,ALL,1987,5083.67
MLT,,ALL,1988,5814.36
MLT,,ALL,1989,6040.61
MLT,,ALL,1990,7191.92
MLT,,ALL,1991,7558.28
MLT,,ALL,1992,8220.25
MLT,,ALL,1993,7296.31
MLT,,ALL,1994,8000.52
MLT,,ALL,1995,9857.48
MLT,,ALL,1996,10062.73
MLT,,ALL,1997,9909.89
MLT,,ALL,1998,10409.31
MLT,,ALL,1999,10633.6
MLT,,ALL,2000,10432.33
MLT,,ALL,2001,10402.23
MLT,,ALL,2002,11289.89
MLT,,ALL,2003,13669.5
MLT,,ALL,2004,15197.06
MLT,,ALL,2005,15888.17
MLT,,ALL,2006,16723.88
MLT,,ALL,2007,19485.87
MLT,,ALL,2008,22205.36
MLT,,ALL,2009,21083.28
MLT,,ALL,2010,21799.17
MLT,,ALL,2011,23155.55
MLT,,ALL,2012,22527.64
MLT,,ALL,2013,24771.08
MLT,,ALL,2014,26754.27
MLT,,ALL,2015,24921.6
MLT,,ALL,2016,25624.54
MLT,,ALL,2017,28857.02
MLT,,ALL,2018,31573.12
MLT,,ALL,2019,31185.65
MLT,,ALL,2020,28946.46
MLT,,ALL,2021,33257.42
MNE,,ALL,2000,1627.07
MNE,,ALL,2001,1909.6
MNE,,ALL,2002,2106.64
MNE,,ALL,2003,2789.16
MNE,,ALL,2004,3380.17
MNE,,ALL,2005,3674.62
MNE,,ALL,2006,4425.68
MNE,,ALL,2007,5976.39
MNE,,ALL,2008,7367.75
MNE,,ALL,2009,6727.11
MNE,,ALL,2010,6688.48
MNE,,ALL,2011,7328.93
MNE,,ALL,2012,6586.72
MNE,,ALL,2013,7188.86
MNE,,ALL,2014,7387.87
MNE,,ALL,2015,6517.19
MNE,,ALL,2016,7033.44
MNE,,ALL,2017,7803.36
MNE,,ALL,2018,8850.38
MNE,,ALL,2019,8909.89
MNE,,ALL,2020,7694.63
MNE,,ALL,2021,9367.02
NLD,,ALL,1970,2927.07
NLD,,ALL,1971,3378.61
NLD,,ALL,1972,4104.45
NLD,,ALL,1973,5345.58
NLD,,ALL,1974,6440.98
NLD,,ALL,1975,7335.51
NLD,,ALL,1976,7925.69
NLD,,ALL,1977,9166.81
NLD,,ALL,1978,11179.39
NLD,,ALL,1979,12798.54
NLD,,ALL,1980,13791.86
NLD,,ALL,1981,11520.45
NLD,,ALL,1982,11072.66
NLD,,ALL,1983,10680.36
NLD,,ALL,1984,9977.16
NLD,,ALL,1985,9926.13
NLD,,ALL,1986,13783.85
NLD,,ALL,1987,16709.56
NLD,,ALL,1988,17744.5
NLD,,ALL,1989,17397.69
NLD,,ALL,1990,21290.86
NLD,,ALL,1991,21732.23
NLD,,ALL,1992,23904.04
NLD,,ALL,1993,23122.41
NLD,,ALL,1994,24646.31
NLD,,ALL,1995,29258.13
NLD,,ALL,1996,29006.81
NLD,,ALL,1997,26700.54
NLD,,ALL,1998,27885.81
NLD,,ALL,1999,28272.64
NLD,,ALL,2000,26214.5
NLD,,ALL,2001,26896.55
NLD,,ALL,2002,29343.24
NLD,,ALL,2003,35750.97
NLD,,ALL,2004,40436.62
NLD,,ALL,2005,41994.71
NLD,,ALL,2006,44900.94
NLD,,ALL,2007,51799.21
NLD,,ALL,2008,57879.94
NLD,,ALL,2009,52722.21
NLD,,ALL,2010,50999.75
NLD,,ALL,2011,54230.31
NLD,,ALL,2012,50070.14
NLD,,ALL,2013,52198.9
NLD,,ALL,2014,52900.54
NLD,,ALL,2015,45193.4
NLD,,ALL,2016,46039.11
NLD,,ALL,2017,48675.22
NLD,,ALL,2018,53044.53
NLD,,ALL,2019,52476.27
NLD,,ALL,2020,52396.03
NLD,,ALL,2021,58061
NOR,,ALL,1970,3306.22
NOR,,ALL,1971,3736.35
NOR,,ALL,1972,4413.58
NOR,,ALL,1973,5689.59
NOR,,ALL,1974,6811.53
NOR,,ALL,1975,8204.45
NOR,,ALL,1976,8927.2
NOR,,ALL,1977,10266.12
NOR,,ALL,1978,11462.64
NOR,,ALL,1979,13046.54
NOR,,ALL,1980,15772.24
NOR,,ALL,1981,15512.51
NOR,,ALL,1982,15224.89
NOR,,ALL,1983,14927.52
NOR,,ALL,1984,14989.49
NOR,,ALL,1985,15753.55
NOR,,ALL,1986,18883.27
NOR,,ALL,1987,22505.9
NOR,,ALL,1988,24207.28
NOR,,ALL,1989,24281.1
NOR,,ALL,1990,28242.94
NOR,,ALL,1991,28596.93
NOR,,ALL,1992,30523.99
NOR,,ALL,1993,27963.67
NOR,,ALL,1994,29315.84
NOR,,ALL,1995,34875.7
NOR,,ALL,1996,37321.97
NOR,,ALL,1997,36629.03
NOR,,ALL,1998,34788.36
NOR,,ALL,1999,36371.05
NOR,,ALL,2000,38131.46
NOR,,ALL,2001,38542.72
NOR,,ALL,2002,43084.47
NOR,,ALL,2003,50134.89
NOR,,ALL,2004,57603.84
NOR,,ALL,2005,66810.48
NOR,,ALL,2006,74148.32
NOR,,ALL,2007,85139.96
NOR,,ALL,2008,96944.1
NOR,,ALL,2009,79977.7
NOR,,ALL,2010,87693.79
NOR,,ALL,2011,100600.56
NOR,,ALL,2012,101524.14
NOR,,ALL,2013,102913.45
NOR,,ALL,2014,97019.18
NOR,,ALL,2015,74355.52
NOR,,ALL,2016,70460.56
NOR,,ALL,2017,75496.75
NOR,,ALL,2018,82267.81
NOR,,ALL,2019,75719.75
NOR,,ALL,2020,67329.68
NOR,,ALL,2021,89202.75
,NORDIC,ALL,1970,3687.57
,NORDIC,ALL,1971,4059.89
,NORDIC,ALL,1972,4801.69
,NORDIC,ALL,1973,6059.49
,NORDIC,ALL,1974,6955.2
,NORDIC,ALL,1975,8432.98
,NORDIC,ALL,1976,9134.61
,NORDIC,ALL,1977,9911.87
,NORDIC,ALL,1978,11157.77
,NORDIC,ALL,1979,13091.18
,NORDIC,ALL,1980,14857.19
,NORDIC,ALL,1981,13782.39
,NORDIC,ALL,1982,12973.59
,NORDIC,ALL,1983,12399.36
,NORDIC,ALL,1984,12598.96
,NORDIC,ALL,1985,13227.42
,NORDIC,ALL,1986,17300.89
,NORDIC,ALL,1987,21134.79
,NORDIC,ALL,1988,23490
,NORDIC,ALL,1989,24173.55
,NORDIC,ALL,1990,28805.96
,NORDIC,ALL,1991,28749.21
,NORDIC,ALL,1992,29352.14
,NORDIC,ALL,1993,24296.35
,NORDIC,ALL,1994,26269.76
,NORDIC,ALL,1995,31336.07
,NORDIC,ALL,1996,32767.32
,NORDIC,ALL,1997,30797.86
,NORDIC,ALL,1998,31002.48
,NORDIC,ALL,1999,31495.95
,NORDIC,ALL,2000,30344.32
,NORDIC,ALL,2001,29656.74
,NORDIC,ALL,2002,32503.99
,NORDIC,ALL,2003,39497.16
,NORDIC,ALL,2004,45381.28
,NORDIC,ALL,2005,48234.52
,NORDIC,ALL,2006,51967.47
,NORDIC,ALL,2007,59779.65
,NORDIC,ALL,2008,65191.05
,NORDIC,ALL,2009,55738
,NORDIC,ALL,2010,59213.94
,NORDIC,ALL,2011,66480.28
,NORDIC,ALL,2012,64266.67
,NORDIC,ALL,2013,66802.95
,NORDIC,ALL,2014,65717.01
,NORDIC,ALL,2015,54596.22
,NORDIC,ALL,2016,54633.51
,NORDIC,ALL,2017,57575.59
,NORDIC,ALL,2018,60819.33
,NORDIC,ALL,2019,57815.96
,NORDIC,ALL,2020,56566.69
POL,,ALL,1990,1731.21
POL,,ALL,1991,2235.54
POL,,ALL,1992,2459.02
POL,,ALL,1993,2497.2
POL,,ALL,1994,2874.83
POL,,ALL,1995,3686.82
POL,,ALL,1996,4147.47
POL,,ALL,1997,4123.14
POL,,ALL,1998,4518.11
POL,,ALL,1999,4398.08
POL,,ALL,2000,4501.45
POL,,ALL,2001,4991.24
POL,,ALL,2002,5207.17
POL,,ALL,2003,5701.6
POL,,ALL,2004,6681.39
POL,,ALL,2005,8021.51
POL,,ALL,2006,9035.41
POL,,ALL,2007,11254.52
POL,,ALL,2008,13996.03
POL,,ALL,2009,11526.06
POL,,ALL,2010,12613.01
POL,,ALL,2011,13879.56
POL,,ALL,2012,13097.27
POL,,ALL,2013,13696.47
POL,,ALL,2014,14271.31
POL,,ALL,2015,12578.5
POL,,ALL,2016,12447.44
POL,,ALL,2017,13864.68
POL,,ALL,2018,15468.48
POL,,ALL,2019,15732.2
POL,,ALL,2020,15742.45
POL,,ALL,2021,17840.92
PRT,,ALL,1970,934.08
PRT,,ALL,1971,1064.54
PRT,,ALL,1972,1302.27
PRT,,ALL,1973,1747.99
PRT,,ALL,1974,2000.42
PRT,,ALL,1975,2127.64
PRT,,ALL,1976,2173.28
PRT,,ALL,1977,2267.37
PRT,,ALL,1978,2457.31
PRT,,ALL,1979,2755.62
PRT,,ALL,1980,3368.37
PRT,,ALL,1981,3245.98
PRT,,ALL,1982,3079.95
PRT,,ALL,1983,2735.49
PRT,,ALL,1984,2522.75
PRT,,ALL,1985,2705.19
PRT,,ALL,1986,3861.95
PRT,,ALL,1987,4803.87
PRT,,ALL,1988,5623.7
PRT,,ALL,1989,6056.38
PRT,,ALL,1990,7884.62
PRT,,ALL,1991,8958.99
PRT,,ALL,1992,10810.57
PRT,,ALL,1993,9534.66
PRT,,ALL,1994,9977.32
PRT,,ALL,1995,11781.36
PRT,,ALL,1996,12185.09
PRT,,ALL,1997,11575.51
PRT,,ALL,1998,12199.21
PRT,,ALL,1999,12475.29
PRT,,ALL,2000,11526.37
PRT,,ALL,2001,11734.76
PRT,,ALL,2002,12936.69
PRT,,ALL,2003,15797.78
PRT,,ALL,2004,18064.16
PRT,,ALL,2005,18780.13
PRT,,ALL,2006,19839.45
PRT,,ALL,2007,22811.06
PRT,,ALL,2008,24949.04
PRT,,ALL,2009,23151.22
PRT,,ALL,2010,22520.64
PRT,,ALL,2011,23217.3
PRT,,ALL,2012,20563.71
PRT,,ALL,2013,21653.2
PRT,,ALL,2014,22103.7
PRT,,ALL,2015,19250.11
PRT,,ALL,2016,19991.97
PRT,,ALL,2017,21490.43
PRT,,ALL,2018,23562.55
PRT,,ALL,2019,23330.82
PRT,,ALL,2020,22194.57
PRT,,ALL,2021,24262.18
ROU,,ALL,1987,1673.84
ROU,,ALL,1988,1769.89
ROU,,ALL,1989,1817.9
ROU,,ALL,1990,1680.71
ROU,,ALL,1991,1260.75
ROU,,ALL,1992,1102.1
ROU,,ALL,1993,1158.13
ROU,,ALL,1994,1323.1
ROU,,ALL,1995,1650.28
ROU,,ALL,1996,1633.01
ROU,,ALL,1997,1577.32
ROU,,ALL,1998,1852.47
ROU,,ALL,1999,1599.89
ROU,,ALL,2000,1659.91
ROU,,ALL,2001,1825.18
ROU,,ALL,2002,2119.88
ROU,,ALL,2003,2679.41
ROU,,ALL,2004,3494.94
ROU,,ALL,2005,4617.93
ROU,,ALL,2006,5757.5
ROU,,ALL,2007,8360.17
ROU,,ALL,2008,10435.04
ROU,,ALL,2009,8548.12
ROU,,ALL,2010,8214.08
ROU,,ALL,2011,9099.22
ROU,,ALL,2012,8507.1
ROU,,ALL,2013,9547.85
ROU,,ALL,2014,10043.68
ROU,,ALL,2015,8969.15
ROU,,ALL,2016,9548.59
ROU,,ALL,2017,10807.01
ROU,,ALL,2018,12398.98
ROU,,ALL,2019,12899.35
ROU,,ALL,2020,12956.57
ROU,,ALL,2021,14861.91
RUS,,ALL,1988,3777.24
RUS,,ALL,1989,3428.76
RUS,,ALL,1990,3492.71
RUS,,ALL,1991,3490.45
RUS,,ALL,1992,3098.8
RUS,,ALL,1993,2930.67
RUS,,ALL,1994,2662.1
RUS,,ALL,1995,2665.78
RUS,,ALL,1996,2643.93
RUS,,ALL,1997,2737.57
RUS,,ALL,1998,1834.86
RUS,,ALL,1999,1330.76
RUS,,ALL,2000,1771.59
RUS,,ALL,2001,2100.35
RUS,,ALL,2002,2377.53
RUS,,ALL,2003,2975.13
RUS,,ALL,2004,4102.36
RUS,,ALL,2005,5323.46
RUS,,ALL,2006,6920.19
RUS,,ALL,2007,9101.25
RUS,,ALL,2008,11635.27
RUS,,ALL,2009,8562.81
RUS,,ALL,2010,10675
RUS,,ALL,2011,14311.08
RUS,,ALL,2012,15420.88
RUS,,ALL,2013,15974.64
RUS,,ALL,2014,14095.65
RUS,,ALL,2015,9313.01
RUS,,ALL,2016,8704.9
RUS,,ALL,2017,10720.33
RUS,,ALL,2018,11287.36
RUS,,ALL,2019,11536.25
RUS,,ALL,2020,10161.98
RUS,,ALL,2021,12172.79
,SEEHN,ALL,1994,2829.91
,SEEHN,ALL,1995,3205.08
,SEEHN,ALL,1996,3363.61
,SEEHN,ALL,1997,3478.09
,SEEHN,ALL,1998,3573.03
,SEEHN,ALL,1999,3473.69
,SEEHN,ALL,2000,3565.49
,SEEHN,ALL,2001,3750.09
,SEEHN,ALL,2002,3859.4
,SEEHN,ALL,2003,4437.8
,SEEHN,ALL,2004,5135.38
,SEEHN,ALL,2005,5840.07
,SEEHN,ALL,2006,6718.88
,SEEHN,ALL,2007,8661.84
,SEEHN,ALL,2008,10615.86
,SEEHN,ALL,2009,9498.22
,SEEHN,ALL,2010,9778.21
,SEEHN,ALL,2011,10959.99
,SEEHN,ALL,2012,10451.09
,SEEHN,ALL,2013,11609.91
,SEEHN,ALL,2014,12084.15
,SEEHN,ALL,2015,11006.57
,SEEHN,ALL,2016,11723.22
,SEEHN,ALL,2017,13177.55
,SEEHN,ALL,2018,14482.24
,SEEHN,ALL,2019,15064.09
,SEEHN,ALL,2020,15264.19
,SMALL,ALL,1970,2407.99
,SMALL,ALL,1971,2555.27
,SMALL,ALL,1972,2890.96
,SMALL,ALL,1973,3518.17
,SMALL,ALL,1974,4021.07
,SMALL,ALL,1975,4088.33
,SMALL,ALL,1976,4406.61
,SMALL,ALL,1977,5022.6
,SMALL,ALL,1978,5879.17
,SMALL,ALL,1979,6810.61
,SMALL,ALL,1980,7920.17
,SMALL,ALL,1981,7271.69
,SMALL,ALL,1982,6862.3
,SMALL,ALL,1983,6462.96
,SMALL,ALL,1984,6406.49
,SMALL,ALL,1985,6560.56
,SMALL,ALL,1986,8582.18
,SMALL,ALL,1987,10531.34
,SMALL,ALL,1988,11679.94
,SMALL,ALL,1989,11835.67
,SMALL,ALL,1990,14124.08
,SMALL,ALL,1991,14910.35
,SMALL,ALL,1992,16217.18
,SMALL,ALL,1993,15394.36
,SMALL,ALL,1994,16527.79
,SMALL,ALL,1995,19465.63
,SMALL,ALL,1996,19504.63
,SMALL,ALL,1997,18522.48
,SMALL,ALL,1998,19425.03
,SMALL,ALL,1999,20268.6
,SMALL,ALL,2000,19784.77
,SMALL,ALL,2001,19644.55
,SMALL,ALL,2002,21558.76
,SMALL,ALL,2003,26813.77
,SMALL,ALL,2004,31414.61
,SMALL,ALL,2005,33936.34
,SMALL,ALL,2006,36915.13
,SMALL,ALL,2007,44203.55
,SMALL,ALL,2008,47330.55
,SMALL,ALL,2009,41787.48
,SMALL,ALL,2010,42070
,SMALL,ALL,2011,45357.47
,SMALL,ALL,2012,42511.1
,SMALL,ALL,2013,45049.03
,SMALL,ALL,2014,47024.54
,SMALL,ALL,2015,41545.75
,SMALL,ALL,2016,43791.63
,SMALL,ALL,2017,46482.14
,SMALL,ALL,2018,49893.31
,SMALL,ALL,2019,48451.91
,SMALL,ALL,2020,46333.1
SMR,,ALL,1999,40864.33
SMR,,ALL,2000,36604.49
SMR,,ALL,2001,38730.8
SMR,,ALL,2002,41464.75
SMR,,ALL,2003,51270.13
SMR,,ALL,2004,59558.77
SMR,,ALL,2005,60900.54
SMR,,ALL,2006,64261.03
SMR,,ALL,2007,72697.71
SMR,,ALL,2008,78643.55
SMR,,ALL,2009,66703.22
SMR,,ALL,2010,60254.78
SMR,,ALL,2011,57297.51
SMR,,ALL,2012,49988.46
SMR,,ALL,2013,51570.98
SMR,,ALL,2014,50817.33
SMR,,ALL,2015,42662.9
SMR,,ALL,2016,43828.23
SMR,,ALL,2017,45399.03
SMR,,ALL,2018,48996.59
SMR,,ALL,2019,47727.13
SMR,,ALL,2020,45515.76
SRB,,ALL,1995,2207.45
SRB,,ALL,1996,2864.08
SRB,,ALL,1997,3380.04
SRB,,ALL,1998,2571.17
SRB,,ALL,1999,2571.3
SRB,,ALL,2000,914.79
SRB,,ALL,2001,1727.28
SRB,,ALL,2002,2283.85
SRB,,ALL,2003,3005.43
SRB,,ALL,2004,3502.8
SRB,,ALL,2005,3720.48
SRB,,ALL,2006,4382.62
SRB,,ALL,2007,5848.48
SRB,,ALL,2008,7101.04
SRB,,ALL,2009,6169.11
SRB,,ALL,2010,5735.42
SRB,,ALL,2011,6809.16
SRB,,ALL,2012,6015.95
SRB,,ALL,2013,6755.07
SRB,,ALL,2014,6600.06
SRB,,ALL,2015,5588.98
SRB,,ALL,2016,5765.2
SRB,,ALL,2017,6292.54
SRB,,ALL,2018,7252.4
SRB,,ALL,2019,7417.2
SRB,,ALL,2020,7730.69
SRB,,ALL,2021,9214.99
SVK,,ALL,1990,2405.54
SVK,,ALL,1991,2691.2
SVK,,ALL,1992,2920.92
SVK,,ALL,1993,3102.3
SVK,,ALL,1994,3771.36
SVK,,ALL,1995,4819.13
SVK,,ALL,1996,5196.94
SVK,,ALL,1997,5146.67
SVK,,ALL,1998,5538.62
SVK,,ALL,1999,5645.58
SVK,,ALL,2000,5426.62
SVK,,ALL,2001,5722.17
SVK,,ALL,2002,6564.7
SVK,,ALL,2003,8731.94
SVK,,ALL,2004,10691.45
SVK,,ALL,2005,11690.11
SVK,,ALL,2006,13170.78
SVK,,ALL,2007,16106.06
SVK,,ALL,2008,18753.58
SVK,,ALL,2009,16597.21
SVK,,ALL,2010,16841.77
SVK,,ALL,2011,18430.13
SVK,,ALL,2012,17429.83
SVK,,ALL,2013,18208.42
SVK,,ALL,2014,18655.79
SVK,,ALL,2015,16342.22
SVK,,ALL,2016,16512.29
SVK,,ALL,2017,17538.05
SVK,,ALL,2018,19389.98
SVK,,ALL,2019,19303.55
SVK,,ALL,2020,19266.51
SVK,,ALL,2021,21087.85
SVN,,ALL,1995,10730.45
SVN,,ALL,1996,10815.11
SVN,,ALL,1997,10454.97
SVN,,ALL,1998,11175.77
SVN,,ALL,1999,11452.78
SVN,,ALL,2000,10201.3
SVN,,ALL,2001,10479.76
SVN,,ALL,2002,11777.16
SVN,,ALL,2003,14849.04
SVN,,ALL,2004,17233.14
SVN,,ALL,2005,18098.91
SVN,,ALL,2006,19672.97
SVN,,ALL,2007,23817.89
SVN,,ALL,2008,27595.6
SVN,,ALL,2009,24792.13
SVN,,ALL,2010,23532.48
SVN,,ALL,2011,25128.02
SVN,,ALL,2012,22641.81
SVN,,ALL,2013,23503.28
SVN,,ALL,2014,24247.17
SVN,,ALL,2015,20890.17
SVN,,ALL,2016,21678.36
SVN,,ALL,2017,23514.03
SVN,,ALL,2018,26116.86
SVN,,ALL,2019,25942.95
SVN,,ALL,2020,25489.5
SVN,,ALL,2021,29200.82
SWE,,ALL,1970,4736.22
SWE,,ALL,1971,5132.71
SWE,,ALL,1972,6027.13
SWE,,ALL,1973,7301.22
SWE,,ALL,1974,8089.91
SWE,,ALL,1975,10117.31
SWE,,ALL,1976,10868.28
SWE,,ALL,1977,11448.62
SWE,,ALL,1978,12620.52
SWE,,ALL,1979,14877.16
SWE,,ALL,1980,17097.83
SWE,,ALL,1981,15586.43
SWE,,ALL,1982,13738.97
SWE,,ALL,1983,12608.23
SWE,,ALL,1984,13099.02
SWE,,ALL,1985,13666.86
SWE,,ALL,1986,17981.02
SWE,,ALL,1987,21792.56
SWE,,ALL,1988,24534.69
SWE,,ALL,1989,25662.22
SWE,,ALL,1990,30593.67
SWE,,ALL,1991,31822.8
SWE,,ALL,1992,32800.98
SWE,,ALL,1993,24425.28
SWE,,ALL,1994,26083.61
SWE,,ALL,1995,30282.96
SWE,,ALL,1996,32998.97
SWE,,ALL,1997,30312.49
SWE,,ALL,1998,30596.53
SWE,,ALL,1999,30941.08
SWE,,ALL,2000,29624.91
SWE,,ALL,2001,27247.86
SWE,,ALL,2002,29899.2
SWE,,ALL,2003,37321.8
SWE,,ALL,2004,42821.67
SWE,,ALL,2005,43437.06
SWE,,ALL,2006,46593.6
SWE,,ALL,2007,53700.01
SWE,,ALL,2008,56152.55
SWE,,ALL,2009,46946.96
SWE,,ALL,2010,52869.04
SWE,,ALL,2011,60755.76
SWE,,ALL,2012,58037.82
SWE,,ALL,2013,61126.94
SWE,,ALL,2014,60020.36
SWE,,ALL,2015,51545.48
SWE,,ALL,2016,51965.16
SWE,,ALL,2017,53791.51
SWE,,ALL,2018,54589.06
SWE,,ALL,2019,51939.43
SWE,,ALL,2020,52300.21
SWE,,ALL,2021,60238.99
TJK,,ALL,1990,498.08
TJK,,ALL,1991,250.34
TJK,,ALL,1992,391.94
TJK,,ALL,1993,293.98
TJK,,ALL,1994,267.43
TJK,,ALL,1995,213.54
TJK,,ALL,1996,178.36
TJK,,ALL,1997,155.19
TJK,,ALL,1998,219.04
TJK,,ALL,1999,177.56
TJK,,ALL,2000,138.43
TJK,,ALL,2001,171.05
TJK,,ALL,2002,190
TJK,,ALL,2003,237.76
TJK,,ALL,2004,311.63
TJK,,ALL,2005,340.58
TJK,,ALL,2006,408.84
TJK,,ALL,2007,526.64
TJK,,ALL,2008,715.87
TJK,,ALL,2009,676.12
TJK,,ALL,2010,749.55
TJK,,ALL,2011,847.38
TJK,,ALL,2012,969.3
TJK,,ALL,2013,1048.23
TJK,,ALL,2014,1104.17
TJK,,ALL,2015,978.4
TJK,,ALL,2016,807.1
TJK,,ALL,2017,848.67
TJK,,ALL,2018,853.22
TJK,,ALL,2019,890.54
TJK,,ALL,2020,852.83
TJK,,ALL,2021,897.09
TKM,,ALL,1987,685.72
TKM,,ALL,1988,861.51
TKM,,ALL,1989,838.71
TKM,,ALL,1990,865.4
TKM,,ALL,1991,846.65
TKM,,ALL,1992,820.68
TKM,,ALL,1993,792.67
TKM,,ALL,1994,622.37
